"fecha_hora","fecha","RECORD","Radiacion_global_Wm2","Precipitacion_mm","Rayos_conteo","Dist_km_Avg","Velocidad_viento_ms","Direccion_viento_grados","Rachas_ms","Temperatura_aire_C","VP_mbar_Avg","Presion_atmosferica_mbar","ETos","Rso","Humedad_relativa_porc","RHT_C","TiltNS_deg_Avg","TiltWE_deg_Avg","Radiacion_global_MJm2","CVMeta","Invalid_Wind","TT_C_Avg","Temperatura_superficie_C","Flujo_energia_suelo_Wm2","Radiacion_neta_Wm2","CNR_Wm2_Avg","Temperatura_termocupla1_C","Temperatura_termocupla2_C","Humedad_suelo_5cm_m3m3","Humedad_suelo_40cm_m3m3","archivo_origen"
2025-08-01 02:00:00,2025-08-01,"252",0,1.683,0,0,0.228,354.1,0.52,9.52,11.86667,1012.798,0,0,100,9.5,0.083,2.267,0,"013CAMPBELLCLIM50535VUE-500004413",0,9.11,9.18,-2.687,-15.75,-15.75,9.4,9.4,0.403,0.476,"CR1000_Table2-11-8.dat"
2025-08-01 03:00:00,2025-08-01,"253",0,1.802,0,0,0.51,338.2,1.415,9.4,11.78333,1013.531,0,0,100,9.4,0.033,2.25,0,"013CAMPBELLCLIM50535VUE-500004413",0,9.04,9.2,-3,-19.4,-19.4,9.42,9.42,0.406,0.476,"CR1000_Table2-11-8.dat"
2025-08-01 04:00:00,2025-08-01,"254",0,1.207,0,0,0.882,354,2.35,9.47,11.63333,1014.081,0.001,0,96.8,9.2,0.05,2.267,0,"013CAMPBELLCLIM50535VUE-500004413",0,8.69,8.92,-3.314,-39.02,-39.02,9.28,9.28,0.407,0.476,"CR1000_Table2-11-8.dat"
2025-08-01 05:00:00,2025-08-01,"255",0,0.867,0,0,0.872,312,2.32,9.13,11,1013.814,0.002,0,93.9,8.6,0.083,2.233,0,"013CAMPBELLCLIM50535VUE-500004413",0,7.975,8.4,-3.554,-47.59,-47.59,8.89,8.89,0.408,0.476,"CR1000_Table2-11-8.dat"
2025-08-01 06:00:00,2025-08-01,"256",0,0.017,0,0,0.458,8.6,1.162,8.5,10.88333,1014.464,0.001,0,98.8,8.2,0.017,2.233,0,"013CAMPBELLCLIM50535VUE-500004413",0,7.717,8.07,-3.721,-33.24,-33.24,8.48,8.48,0.405,0.477,"CR1000_Table2-11-8.dat"
2025-08-01 07:00:00,2025-08-01,"257",0,0.136,0,0,0.342,268.6,0.812,8.28,10.66667,1014.448,0.001,0,99.4,7.9,0.067,2.35,0,"013CAMPBELLCLIM50535VUE-500004413",0,7.5,7.713,-3.861,-29.59,-29.59,8.19,8.19,0.402,0.478,"CR1000_Table2-11-8.dat"
2025-08-01 08:00:00,2025-08-01,"258",0.167,1.292,0,0,0.435,11.6,1.197,8.2,10.73333,1014.914,0.001,0.428,96.8,8.1,0.1,2.35,6e-04,"013CAMPBELLCLIM50535VUE-500004413",0,7.736,7.709,-3.994,-28.1,-28.1,7.983,7.984,0.399,0.481,"CR1000_Table2-11-8.dat"
2025-08-01 09:00:00,2025-08-01,"259",7.667,1.836,0,0,0.58,325.7,1.552,8.38,10.66667,1015.731,0.006,1.062,97.3,8.2,0.083,2.317,0.0276,"013CAMPBELLCLIM50535VUE-500004413",0,7.859,7.822,-4.244,-23.31,-23.31,7.991,7.987,0.401,0.483,"CR1000_Table2-11-8.dat"
2025-08-01 10:00:00,2025-08-01,"260",31.5,0.595,0,0,0.863,291.3,2.533,8.68,10.83333,1016.731,0.018,1.608,96.5,8.6,0.133,2.233,0.1134,"013CAMPBELLCLIM50535VUE-500004413",0,8.3,8.21,-4.609,-13.93,-13.93,8.16,8.16,0.405,0.484,"CR1000_Table2-11-8.dat"
2025-08-01 11:00:00,2025-08-01,"261",59.5,1.105,0,0,1.39,315.7,4.313,8.23,10.68333,1017.981,0.031,1.991,94.8,8.3,0.067,2.317,0.2142,"013CAMPBELLCLIM50535VUE-500004413",0,8.05,8.13,-4.768,-16.04,-16.04,8.36,8.36,0.404,0.484,"CR1000_Table2-11-8.dat"
2025-08-01 12:00:00,2025-08-01,"262",125.3,0.221,0,0,1.487,333,4.802,8.35,10.11667,1018.681,0.067,2.176,93.2,9,0.067,2.3,0.4512,"013CAMPBELLCLIM50535VUE-500004413",0,8.77,8.25,-4.749,78.11,78.11,8.24,8.24,0.404,0.485,"CR1000_Table2-11-8.dat"
2025-08-01 13:00:00,2025-08-01,"263",208.7,0.187,0,0,1.043,328.9,2.735,9.02,10.61667,1018.831,0.104,2.129,92.2,10.7,0,2.35,0.7512,"013CAMPBELLCLIM50535VUE-500004413",0,10.74,9.46,-4.629,174.7,174.7,9.22,9.22,0.402,0.485,"CR1000_Table2-11-8.dat"
2025-08-01 14:00:00,2025-08-01,"264",204.3,0.017,0,0,1.063,333.8,2.843,10.42,10.75,1018.648,0.108,1.869,79.8,11.4,0.1,2.267,0.7356,"013CAMPBELLCLIM50535VUE-500004413",0,11.93,11.06,-4.234,125.8,125.8,11.13,11.13,0.4,0.485,"CR1000_Table2-11-8.dat"
2025-08-01 15:00:00,2025-08-01,"265",117.7,0,0,0,1.257,303.8,3.81,11.2,10.11667,1018.398,0.078,1.424,72.1,11.6,0.133,2.3,0.4236,"013CAMPBELLCLIM50535VUE-500004413",0,10.84,11.19,-3.351,75.68,75.68,11.34,11.35,0.398,0.485,"CR1000_Table2-11-8.dat"
2025-08-01 16:00:00,2025-08-01,"266",37.17,0,0,0,0.612,182.5,1.58,11.23,9.900001,1018.348,0.031,0.831,77.7,11.1,0.167,2.317,0.1338,"013CAMPBELLCLIM50535VUE-500004413",0,10.24,11.01,-2.491,2.932,2.932,11.23,11.23,0.396,0.485,"CR1000_Table2-11-8.dat"
2025-08-01 17:00:00,2025-08-01,"267",34.83,0,0,0,0.962,195.5,2.865,10.77,9.9,1019.064,0.008,0.207,77.7,10.6,0.15,2.183,0.1254,"013CAMPBELLCLIM50535VUE-500004413",0,9.66,10.7,-2.112,-21.13,-21.13,10.92,10.92,0.394,0.484,"CR1000_Table2-11-8.dat"
2025-08-01 18:00:00,2025-08-01,"268",20.67,0,0,0,0.372,143.5,0.898,9.58,9.9,1019.431,0.008,0,85.6,9.3,-0.017,2.217,0.0744,"013CAMPBELLCLIM50535VUE-500004413",0,8.19,9.43,-2.078,-26.05,-26.05,10.18,10.18,0.393,0.484,"CR1000_Table2-11-8.dat"
2025-08-01 19:00:00,2025-08-01,"269",0.333,0.051,0,0,0.63,339.1,1.81,9.6,9.783333,1019.698,0.005,0,83.9,8.9,0.05,2.35,0.0012,"013CAMPBELLCLIM50535VUE-500004413",0,8.28,9.03,-2.214,-64.96,-64.96,9.24,9.24,0.391,0.484,"CR1000_Table2-11-8.dat"
2025-08-01 20:00:00,2025-08-01,"270",0,0.306,0,0,0.493,311.4,1.46,9.03,10.08333,1020.464,0.002,0,95.1,8.4,0,2.267,0,"013CAMPBELLCLIM50535VUE-500004413",0,7.935,8.52,-2.487,-47.56,-47.56,8.76,8.76,0.39,0.484,"CR1000_Table2-11-8.dat"
2025-08-01 21:00:00,2025-08-01,"271",0,1.411,0,0,0.76,209.8,2.025,8.67,10.26667,1021.064,0.002,0,95,8.2,0.017,2.217,0,"013CAMPBELLCLIM50535VUE-500004413",0,7.719,8.09,-2.837,-42.93,-42.93,8.37,8.37,0.389,0.484,"CR1000_Table2-11-8.dat"
2025-08-01 22:00:00,2025-08-01,"272",0,0.102,0,0,0.498,137,1.293,8.12,10.38333,1020.764,0,0,95.1,8,0.017,2.333,0,"013CAMPBELLCLIM50535VUE-500004413",0,7.424,7.644,-3.258,-37.62,-37.62,8.03,8.02,0.391,0.484,"CR1000_Table2-11-8.dat"
2025-08-01 23:00:00,2025-08-01,"273",0,0.153,0,0,0.34,135.6,0.845,8.13,10.58333,1021.248,-0.001,0,98.7,8,0.05,2.2,0,"013CAMPBELLCLIM50535VUE-500004413",0,7.693,7.727,-3.651,-22.81,-22.81,7.897,7.896,0.391,0.484,"CR1000_Table2-11-8.dat"
2025-08-02,2025-08-02,"274",0,2.635,0,0,0.563,281.1,1.38,8.02,10.61667,1022.231,-0.001,0,99,7.8,0.017,2.25,0,"013CAMPBELLCLIM50535VUE-500004413",0,7.559,7.684,-3.966,-22.53,-22.53,7.921,7.923,0.392,0.484,"CR1000_Table2-11-8.dat"
2025-08-02 01:00:00,2025-08-02,"275",0,3.553,0,0,0.508,334.3,1.355,7.583,10.35,1022.531,-0.001,0,98.6,7.4,0,2.35,0,"013CAMPBELLCLIM50535VUE-500004413",0,7.095,7.211,-4.495,-20.92,-20.92,7.69,7.691,0.402,0.484,"CR1000_Table2-11-8.dat"
2025-08-02 02:00:00,2025-08-02,"276",0,3.077,0,0,1.12,351.8,2.918,7.567,9.966667,1022.581,0.001,0,94,7.2,0.033,2.3,0,"013CAMPBELLCLIM50535VUE-500004413",0,6.715,6.919,-5.402,-46.46,-46.46,7.376,7.372,0.417,0.484,"CR1000_Table2-11-8.dat"
2025-08-02 03:00:00,2025-08-02,"277",0,3.502,0,0,1.178,351.5,3.457,7.233,9.833333,1022.681,0.001,0,95.9,6.9,0.067,2.25,0,"013CAMPBELLCLIM50535VUE-500004413",0,6.523,6.832,-6.086,-43.96,-43.96,7.118,7.118,0.418,0.485,"CR1000_Table2-11-8.dat"
2025-08-02 04:00:00,2025-08-02,"278",0,0.17,0,0,0.97,335.6,2.725,7.1,9.516666,1022.881,0.001,0,94.4,6.6,0.017,2.3,0,"013CAMPBELLCLIM50535VUE-500004413",0,6.156,6.471,-6.598,-48.74,-48.74,6.837,6.838,0.416,0.485,"CR1000_Table2-11-8.dat"
2025-08-02 05:00:00,2025-08-02,"279",0,0.595,0,0,0.703,326.7,1.875,6.833,9.416666,1023.048,0,0,96.2,6.5,-0.017,2.333,0,"013CAMPBELLCLIM50535VUE-500004413",0,6.158,6.313,-6.67,-38.73,-38.73,6.641,6.642,0.409,0.485,"CR1000_Table2-11-8.dat"
2025-08-02 06:00:00,2025-08-02,"280",0,0.102,0,0,0.562,303.7,1.733,6.717,9.333333,1023.164,0,0,94.8,6.4,-0.033,2.25,0,"013CAMPBELLCLIM50535VUE-500004413",0,5.893,6.141,-6.677,-38.39,-38.39,6.428,6.43,0.405,0.485,"CR1000_Table2-11-8.dat"
2025-08-02 07:00:00,2025-08-02,"281",0,0,0,0,0.4,262.2,0.777,6.6,9.483334,1023.314,-0.001,0,99.1,6.4,0,2.233,0,"013CAMPBELLCLIM50535VUE-500004413",0,6.097,6.197,-6.652,-18.16,-18.16,6.335,6.338,0.402,0.485,"CR1000_Table2-11-8.dat"
2025-08-02 08:00:00,2025-08-02,"282",2.333,0.612,0,0,0.238,121.2,0.565,6.517,9.65,1023.731,0.002,0.441,100,6.5,-0.033,2.283,0.0084,"013CAMPBELLCLIM50535VUE-500004413",0,6.324,6.22,-6.623,-12.53,-12.53,6.373,6.371,0.4,0.485,"CR1000_Table2-11-8.dat"
2025-08-02 09:00:00,2025-08-02,"283",29.17,0.51,0,0,0.327,66.3,0.908,6.467,9.65,1024.014,0.015,1.081,100,6.9,-0.05,2.283,0.105,"013CAMPBELLCLIM50535VUE-500004413",0,6.846,6.433,-6.602,15.12,15.12,6.49,6.491,0.398,0.485,"CR1000_Table2-11-8.dat"
2025-08-02 10:00:00,2025-08-02,"284",112,0,0,0,0.378,131.8,0.948,7,10,1024.314,0.058,1.629,100,8.2,0,2.267,0.4032,"013CAMPBELLCLIM50535VUE-500004413",0,8.55,7.707,-6.577,84.2,84.2,7.179,7.176,0.398,0.485,"CR1000_Table2-11-8.dat"
2025-08-02 11:00:00,2025-08-02,"285",236,0,0,0,0.418,15.9,1.062,8.13,10.66667,1024.214,0.113,2.006,95.9,10.5,0.133,2.267,0.8496,"013CAMPBELLCLIM50535VUE-500004413",0,10.63,9.54,-6.309,222,222,8.95,8.95,0.397,0.485,"CR1000_Table2-11-8.dat"
2025-08-02 12:00:00,2025-08-02,"286",230.7,0,0,0,0.537,36.1,1.408,9.12,10.53333,1023.948,0.118,2.186,89.3,11.2,0,2.283,0.8304,"013CAMPBELLCLIM50535VUE-500004413",0,11.86,10.66,-5.593,218.2,218.2,10.73,10.73,0.395,0.485,"CR1000_Table2-11-8.dat"
2025-08-02 13:00:00,2025-08-02,"287",189,0,0,0,0.618,288.1,1.51,9.7,10.35,1023.181,0.103,2.147,85.9,11.2,0.067,2.3,0.6804,"013CAMPBELLCLIM50535VUE-500004413",0,11.5,11.07,-4.443,144.8,144.8,11.7,11.7,0.394,0.485,"CR1000_Table2-11-8.dat"
2025-08-02 14:00:00,2025-08-02,"288",163.7,0,0,0,0.817,295.5,2.028,9.73,10.45,1022.631,0.089,1.887,86.9,10.9,0.067,2.3,0.5892,"013CAMPBELLCLIM50535VUE-500004413",0,11.18,10.35,-3.162,130,130,11.58,11.58,0.393,0.485,"CR1000_Table2-11-8.dat"
2025-08-02 15:00:00,2025-08-02,"289",167.3,0,0,0,0.707,231.9,2.11,9.92,10.48333,1022.348,0.085,1.435,85.1,11.1,0.133,2.233,0.6024,"013CAMPBELLCLIM50535VUE-500004413",0,11.68,10.81,-2.147,121.9,121.9,11.79,11.79,0.392,0.485,"CR1000_Table2-11-8.dat"
2025-08-02 16:00:00,2025-08-02,"290",105.3,0,0,0,0.428,266.3,1.118,10.05,10.3,1021.798,0.049,0.841,83,10.9,0.083,2.3,0.3792,"013CAMPBELLCLIM50535VUE-500004413",0,10.86,10.63,-1.444,56.92,56.92,11.63,11.63,0.391,0.485,"CR1000_Table2-11-8.dat"
2025-08-02 17:00:00,2025-08-02,"291",73,0,0,0,0.493,275.5,1.263,10.2,10.3,1022.198,-0.006,0.214,82.1,10.7,0.067,2.283,0.2628,"013CAMPBELLCLIM50535VUE-500004413",0,10.3,10.42,-0.943,31.08,31.08,11.22,11.22,0.39,0.485,"CR1000_Table2-11-8.dat"
2025-08-02 18:00:00,2025-08-02,"292",71,0,0,0,0.398,115.4,1.078,10.57,10.41667,1022.914,0.018,0,83.9,10.9,0.033,2.267,0.2556,"013CAMPBELLCLIM50535VUE-500004413",0,9.81,11.41,-0.698,-2.211,-2.211,11.28,11.28,0.389,0.485,"CR1000_Table2-11-8.dat"
2025-08-02 19:00:00,2025-08-02,"293",0.833,0,0,0,0.122,218,0.262,8.02,9.85,1022.914,-0.005,0,95,6.9,0.067,2.267,0.003,"013CAMPBELLCLIM50535VUE-500004413",0,4.646,6.759,-0.696,-72.51,-72.51,9.17,9.17,0.388,0.484,"CR1000_Table2-11-8.dat"
2025-08-02 20:00:00,2025-08-02,"294",0,0,0,0,0.142,175.9,0.342,6.583,9.35,1022.931,-0.005,0,97.2,6.1,-0.05,2.3,0,"013CAMPBELLCLIM50535VUE-500004413",0,4.858,5.269,-1.078,-51.38,-51.38,7.075,7.078,0.387,0.484,"CR1000_Table2-11-8.dat"
2025-08-02 21:00:00,2025-08-02,"295",0,0,0,0,0.21,274.8,0.46,6.183,9.216667,1023.131,-0.005,0,95.6,5.3,0,2.3,0,"013CAMPBELLCLIM50535VUE-500004413",0,3.743,4.908,-1.944,-72.44,-72.44,5.915,5.913,0.386,0.484,"CR1000_Table2-11-8.dat"
2025-08-02 22:00:00,2025-08-02,"296",0,0,0,0,0.22,192.3,0.483,5.433,8.783333,1022.931,-0.005,0,98.5,4.5,0.033,2.25,0,"013CAMPBELLCLIM50535VUE-500004413",0,2.632,4.236,-2.908,-70.55,-70.55,4.744,4.744,0.385,0.484,"CR1000_Table2-11-8.dat"
2025-08-02 23:00:00,2025-08-02,"297",0,0,0,0,0.25,192.4,0.553,4.317,8.116667,1022.631,-0.005,0,97,3.6,0.033,2.25,0,"013CAMPBELLCLIM50535VUE-500004413",0,1.41,3.007,-3.897,-78.22,-78.22,3.551,3.552,0.384,0.484,"CR1000_Table2-11-8.dat"
2025-08-03,2025-08-03,"298",0,0,0,0,0.252,122.9,0.503,3.783,7.766666,1021.698,-0.004,0,96.2,3.1,-0.017,2.317,0,"013CAMPBELLCLIM50535VUE-500004413",0,0.903,2.709,-4.911,-74.65,-74.65,2.679,2.682,0.384,0.484,"CR1000_Table2-11-8.dat"
2025-08-03 01:00:00,2025-08-03,"299",0,0,0,0,0.207,150,0.44,2.883,7.4,1021.314,-0.005,0,98,2.1,-0.067,2.267,0,"013CAMPBELLCLIM50535VUE-500004413",0,0.218,1.808,-5.875,-73.18,-73.18,1.892,1.894,0.383,0.484,"CR1000_Table2-11-8.dat"
2025-08-03 02:00:00,2025-08-03,"300",0,0,0,0,0.175,164.5,0.383,2.317,7.033333,1021.331,-0.005,0,97.7,1.7,-0.05,2.367,0,"013CAMPBELLCLIM50535VUE-500004413",0,-0.112,1.137,-6.757,-67.63,-67.63,1.105,1.108,0.382,0.484,"CR1000_Table2-11-8.dat"
2025-08-03 03:00:00,2025-08-03,"301",0,0,0,0,0.257,254.8,0.613,2.35,6.933333,1021.314,-0.004,0,90.9,1.9,0.033,2.333,0,"013CAMPBELLCLIM50535VUE-500004413",0,0.403,1.126,-7.567,-62.34,-62.34,0.719,0.721,0.381,0.484,"CR1000_Table2-11-8.dat"
2025-08-03 04:00:00,2025-08-03,"302",0,0.017,0,0,0.593,261,1.233,3.75,7.766666,1021.298,-0.004,0,99.9,3.3,0,2.35,0,"013CAMPBELLCLIM50535VUE-500004413",0,2.04,3.339,-8.29,-49.71,-49.71,1.69,1.696,0.38,0.484,"CR1000_Table2-11-8.dat"
2025-08-03 05:00:00,2025-08-03,"303",0,0.017,0,0,0.193,226.4,0.368,3.183,7.616667,1020.998,-0.005,0,98,2.9,0,2.333,0,"013CAMPBELLCLIM50535VUE-500004413",0,2.131,2.44,-8.88,-35.15,-35.15,2.003,2.007,0.38,0.484,"CR1000_Table2-11-8.dat"
2025-08-03 06:00:00,2025-08-03,"304",0,0,0,0,0.172,254.4,0.397,3.5,7.766666,1020.431,-0.005,0,99.5,3.3,0.033,2.3,0,"013CAMPBELLCLIM50535VUE-500004413",0,2.725,2.902,-9.26,-29.81,-29.81,2.342,2.338,0.379,0.484,"CR1000_Table2-11-8.dat"
2025-08-03 07:00:00,2025-08-03,"305",0,0.017,0,0,0.287,77.5,0.745,4.033,8.033334,1020.281,-0.005,0,99.9,3.9,-0.017,2.283,0,"013CAMPBELLCLIM50535VUE-500004413",0,3.427,3.635,-9.43,-26.23,-26.23,2.848,2.849,0.378,0.484,"CR1000_Table2-11-8.dat"
2025-08-03 08:00:00,2025-08-03,"306",1,0,0,0,0.297,184.2,0.8,4.333,8.266666,1020.481,0.001,0.455,99,4.4,-0.017,2.3,0.0036,"013CAMPBELLCLIM50535VUE-500004413",0,4.048,4.07,-9.45,-17.34,-17.34,3.384,3.385,0.378,0.484,"CR1000_Table2-11-8.dat"
2025-08-03 09:00:00,2025-08-03,"307",15.17,0.017,0,0,0.445,73.8,1.262,5.15,8.783333,1020.714,0.008,1.1,100,5.4,-0.033,2.3,0.0546,"013CAMPBELLCLIM50535VUE-500004413",0,5.17,5.054,-9.36,0.31,0.31,4.199,4.194,0.377,0.484,"CR1000_Table2-11-8.dat"
2025-08-03 10:00:00,2025-08-03,"308",38.5,0,0,0,0.445,294.9,1.038,5.85,9.233334,1020.848,0.019,1.651,100,6.4,-0.05,2.3,0.1386,"013CAMPBELLCLIM50535VUE-500004413",0,6.366,5.902,-9.16,27.42,27.42,5.1,5.099,0.377,0.484,"CR1000_Table2-11-8.dat"
2025-08-03 11:00:00,2025-08-03,"309",101,0,0,0,0.678,272.8,1.76,6.783,9.85,1021.548,0.05,2.03,100,7.4,0.033,2.283,0.3636,"013CAMPBELLCLIM50535VUE-500004413",0,7.995,6.991,-8.82,88.1,88.1,6.291,6.292,0.376,0.484,"CR1000_Table2-11-8.dat"
2025-08-03 12:00:00,2025-08-03,"310",125.7,0,0,0,0.64,293.9,1.673,7.717,10.51667,1020.764,0.064,2.203,99.7,8.4,0.05,2.25,0.4524,"013CAMPBELLCLIM50535VUE-500004413",0,9.29,8.22,-8.28,106.7,106.7,7.387,7.387,0.376,0.484,"CR1000_Table2-11-8.dat"
2025-08-03 13:00:00,2025-08-03,"311",245.3,0,0,0,0.9,276.9,2.717,9.37,11.01667,1020.298,0.121,2.155,82.9,11.1,0,2.267,0.8832,"013CAMPBELLCLIM50535VUE-500004413",0,12.82,10.79,-7.507,241.3,241.3,9.29,9.29,0.376,0.484,"CR1000_Table2-11-8.dat"
2025-08-03 14:00:00,2025-08-03,"312",206.2,0,0,0,0.67,156.5,1.868,11.22,10.75,1019.814,0.114,1.898,78.8,12.9,0.117,2.233,0.7422,"013CAMPBELLCLIM50535VUE-500004413",0,13.88,12.99,-6.503,159.4,159.4,11.58,11.58,0.376,0.484,"CR1000_Table2-11-8.dat"
2025-08-03 15:00:00,2025-08-03,"313",225.2,0,0,0,0.653,279.1,1.607,12.07,10.73333,1019.314,0.116,1.446,73.7,14.2,0.1,2.233,0.8106,"013CAMPBELLCLIM50535VUE-500004413",0,15.26,14.18,-5.265,183.4,183.4,13.01,13,0.376,0.484,"CR1000_Table2-11-8.dat"
2025-08-03 16:00:00,2025-08-03,"314",287.7,0,0,0,0.702,133,1.698,13.25,10.63333,1019.248,0.126,0.85,65.1,16.3,0.183,2.283,1.0356,"013CAMPBELLCLIM50535VUE-500004413",0,17.19,16.01,-3.967,196.9,196.9,14.63,14.64,0.375,0.484,"CR1000_Table2-11-8.dat"
2025-08-03 17:00:00,2025-08-03,"315",115.7,0,0,0,1.067,140.9,2.437,13.67,10.15,1019.998,0.034,0.221,64.9,14.1,0.083,2.283,0.4164,"013CAMPBELLCLIM50535VUE-500004413",0,13.74,14.74,-2.669,51.33,51.33,15.47,15.47,0.375,0.484,"CR1000_Table2-11-8.dat"
2025-08-03 18:00:00,2025-08-03,"316",28.33,0,0,0,0.578,129,1.803,12.43,10,1020.214,0.007,0,73.2,12,0.083,2.25,0.102,"013CAMPBELLCLIM50535VUE-500004413",0,10.59,12.36,-1.443,-25.91,-25.91,13.88,13.88,0.375,0.484,"CR1000_Table2-11-8.dat"
2025-08-03 19:00:00,2025-08-03,"317",0.167,0,0,0,0.237,156.2,0.473,10.23,10.26667,1020.381,-0.009,0,86.5,9.6,0.083,2.283,6e-04,"013CAMPBELLCLIM50535VUE-500004413",0,8.16,9.49,-0.793,-39.89,-39.89,11.67,11.67,0.375,0.484,"CR1000_Table2-11-8.dat"
2025-08-03 20:00:00,2025-08-03,"318",0,0,0,0,0.38,261.1,0.933,9.77,10.11667,1020.414,-0.007,0,79.2,9.5,0.033,2.333,0,"013CAMPBELLCLIM50535VUE-500004413",0,8.22,8.88,-0.82,-37.77,-37.77,10,9.99,0.375,0.484,"CR1000_Table2-11-8.dat"
2025-08-03 21:00:00,2025-08-03,"319",0,0,0,0,0.542,218,1.142,10.35,10.25,1020.481,-0.005,0,83,9.8,0,2.167,0,"013CAMPBELLCLIM50535VUE-500004413",0,8.4,9.94,-1.263,-36.34,-36.34,9.6,9.6,0.375,0.484,"CR1000_Table2-11-8.dat"
2025-08-03 22:00:00,2025-08-03,"320",0,0,0,0,0.243,220.7,0.513,8.87,10.28333,1020.198,-0.009,0,94.2,8.3,0.083,2.317,0,"013CAMPBELLCLIM50535VUE-500004413",0,6.931,8.3,-1.789,-33.59,-33.59,8.9,8.9,0.375,0.484,"CR1000_Table2-11-8.dat"
2025-08-03 23:00:00,2025-08-03,"321",0,0,0,0,0.293,166.3,0.64,8.07,10.15,1019.864,-0.009,0,94.2,7.8,0.033,2.333,0,"013CAMPBELLCLIM50535VUE-500004413",0,6.73,7.286,-2.301,-32.22,-32.22,8.01,8.01,0.374,0.483,"CR1000_Table2-11-8.dat"
2025-08-04,2025-08-04,"322",0,0,0,0,0.187,121.8,0.392,7.783,10.16667,1019.648,-0.01,0,97.2,7.4,0.083,2.317,0,"013CAMPBELLCLIM50535VUE-500004413",0,6.293,6.986,-2.796,-35.65,-35.65,7.518,7.514,0.374,0.483,"CR1000_Table2-11-8.dat"
2025-08-04 01:00:00,2025-08-04,"323",0,0,0,0,0.545,261.6,1.207,7.917,10.06667,1019.214,-0.008,0,93.8,7.6,0.05,2.317,0,"013CAMPBELLCLIM50535VUE-500004413",0,5.862,7.03,-3.247,-53.6,-53.6,7.037,7.035,0.374,0.483,"CR1000_Table2-11-8.dat"
2025-08-04 02:00:00,2025-08-04,"324",0,0,0,0,0.322,167.7,0.792,7,9.683333,1019.114,-0.009,0,97.8,6,-0.017,2.35,0,"013CAMPBELLCLIM50535VUE-500004413",0,3.85,6.119,-3.691,-65.82,-65.82,6.37,6.377,0.374,0.483,"CR1000_Table2-11-8.dat"
2025-08-04 03:00:00,2025-08-04,"325",0,0,0,0,0.403,232.9,0.887,5.8,8.9,1018.498,-0.008,0,93.4,5.1,-0.033,2.267,0,"013CAMPBELLCLIM50535VUE-500004413",0,2.789,4.738,-4.16,-73.73,-73.73,5.095,5.095,0.373,0.483,"CR1000_Table2-11-8.dat"
2025-08-04 04:00:00,2025-08-04,"326",0,0,0,0,0.32,214.8,0.7,4.9,8.55,1018.164,-0.009,0,97,3.9,0,2.35,0,"013CAMPBELLCLIM50535VUE-500004413",0,1.86,3.96,-4.768,-65.13,-65.13,4.265,4.265,0.373,0.483,"CR1000_Table2-11-8.dat"
2025-08-04 05:00:00,2025-08-04,"327",0,0,0,0,0.213,189.5,0.452,3.833,7.883333,1017.548,-0.009,0,97.5,3.1,-0.083,2.283,0,"013CAMPBELLCLIM50535VUE-500004413",0,1.07,2.696,-5.459,-64.38,-64.38,3.155,3.156,0.373,0.483,"CR1000_Table2-11-8.dat"
2025-08-04 06:00:00,2025-08-04,"328",0,0,0,0,0.262,220.4,0.6,3.3,7.616667,1017.281,-0.009,0,98,2.8,-0.033,2.267,0,"013CAMPBELLCLIM50535VUE-500004413",0,1.019,2.429,-6.17,-61.78,-61.78,2.402,2.406,0.372,0.483,"CR1000_Table2-11-8.dat"
2025-08-04 07:00:00,2025-08-04,"329",0,0,0,0,0.302,236.8,0.723,3.483,7.55,1017.231,-0.008,0,93.6,3,-0.017,2.283,0,"013CAMPBELLCLIM50535VUE-500004413",0,1.466,2.593,-6.843,-56.07,-56.07,2.066,2.065,0.372,0.483,"CR1000_Table2-11-8.dat"
2025-08-04 08:00:00,2025-08-04,"330",6,0,0,0,0.348,152.8,0.772,3.8,7.85,1017.464,0.004,0.468,99.2,3.2,0.1,2.233,0.0216,"013CAMPBELLCLIM50535VUE-500004413",0,1.677,3.207,-7.438,-49.37,-49.37,2.317,2.312,0.372,0.483,"CR1000_Table2-11-8.dat"
2025-08-04 09:00:00,2025-08-04,"331",64,0.017,0,0,0.322,251.2,0.718,4.7,8.35,1017.498,0.031,1.117,100,5.4,0,2.317,0.2304,"013CAMPBELLCLIM50535VUE-500004413",0,4.402,4.454,-7.933,20.01,20.01,2.929,2.932,0.371,0.484,"CR1000_Table2-11-8.dat"
2025-08-04 10:00:00,2025-08-04,"332",149.5,0.017,0,0,0.38,299.1,0.83,6.983,10.01667,1017.498,0.072,1.659,99.8,8.3,0.083,2.333,0.5382,"013CAMPBELLCLIM50535VUE-500004413",0,7.838,7.066,-8.25,127.2,127.2,5.102,5.101,0.371,0.484,"CR1000_Table2-11-8.dat"
2025-08-04 11:00:00,2025-08-04,"333",252.5,0,0,0,0.517,119.5,1.362,10.12,11.45,1017.631,0.128,2.03,82.5,12.5,0.017,2.333,0.909,"013CAMPBELLCLIM50535VUE-500004413",0,12.87,10.68,-8.16,216.1,216.1,8.08,8.08,0.371,0.484,"CR1000_Table2-11-8.dat"
